subject_id,ferengi-18_Odd_x-6_dust_lane,ferengi-18_Odd_x-5_merger,ferengi-18_Odd_x-4_other,ferengi-18_Odd_x-3_irregular,ferengi-18_Odd_x-2_disturbed,ferengi-18_Odd_x-1_lens_or_arc,ferengi-18_Odd_x-0_ring,ferengi-18_Odd_a-0_done,ferengi-17_Odd_a-1_no,ferengi-17_Odd_a-0_yes,ferengi-16_Discuss_a-1_no,ferengi-16_Discuss_a-0_yes,ferengi-15_Bulge_a-2_dominant,ferengi-15_Bulge_a-1_obvious,ferengi-15_Bulge_a-0_no_bulge,ferengi-14_Spiral_a-5_can't_tell,ferengi-14_Spiral_a-4_more_than_4,ferengi-14_Spiral_a-3_4,ferengi-14_Spiral_a-2_3,ferengi-14_Spiral_a-1_2,ferengi-14_Spiral_a-0_1,ferengi-13_Spiral_a-2_loose,ferengi-13_Spiral_a-1_medium,ferengi-13_Spiral_a-0_tight,ferengi-12_Spiral_a-1_no_spiral,ferengi-12_Spiral_a-0_spiral,ferengi-11_Bar_a-1_no_bar,ferengi-11_Bar_a-0_bar,ferengi-10_Bulge_a-2_no_bulge,ferengi-10_Bulge_a-1_boxy,ferengi-10_Bulge_a-0_rounded,ferengi-9_Disk_a-1_no,ferengi-9_Disk_a-0_yes,ferengi-8_Clumps_a-1_no,ferengi-8_Clumps_a-0_yes,ferengi-7_Symmetry_a-1_no,ferengi-7_Symmetry_a-0_yes,ferengi-6_Clumps_a-1_no,ferengi-6_Clumps_a-0_yes,ferengi-5_Clumps_a-1_no,ferengi-5_Clumps_a-0_yes,ferengi-4_Clumps_a-3_spiral,_irregular,ferengi-4_Clumps_a-1_chain,ferengi-4_Clumps_a-0_straight_line,ferengi-3_Clumps_a-5_can't_tell,ferengi-3_Clumps_a-4_more_than_4,ferengi-3_Clumps_a-3_4,ferengi-3_Clumps_a-2_3,ferengi-3_Clumps_a-1_2,ferengi-3_Clumps_a-0_1,ferengi-2_Clumps_a-1_no,ferengi-2_Clumps_a-0_yes,ferengi-1_Round_a-2_cigar_shaped,ferengi-1_Round_a-1_in_between,ferengi-1_Round_a-0_completely_round,ferengi-0_Shape_a-2_star_or_artifact,ferengi-0_Shape_a-1_features_or_disk,ferengi-0_Shape_a-0_smooth
5249ce0c3ae74072a3004664,,,0.0476190485060215,0.428571432828903,0.0476190485060215,,,0.476190477609634,0.629629611968994,0.370370358228683,0.949999988079071,,,,1,,,,,,,,,,,,1,,,,,1,,0.545454561710358,0.454545468091965,,0.0909090936183929,,0.5,0.833333313465118,0.16666667163372,,,0.200000002980232,,0.25,0.333333343267441,,,,,0.0769230797886848,0.923076927661896,0.0714285746216774,0.428571432828903,,0.324999988079071,0.324999988079071,0.349999994039536
5249ce0c3ae74072a3003454,,,0.16666667163372,0.16666667163372,,,0.16666667163372,0.5,0.884615361690521,0.115384615957737,1,,,,1,,,,,,,,,,,,1,,,,,1,,1,,,0.333333343267441,,,1,,,,,0.666666686534882,1,,,,,,0.571428596973419,0.428571432828903,0.0526315793395042,0.842105269432068,,0.349999994039536,0.174999997019768,0.474999994039536
5249ce0c3ae74072a3004785,,,0.272727280855179,,,,,0.545454561710358,0.8125,0.1875,0.975000023841858,,,,0.666666686534882,0.400000005960464,,,,,,,0.200000002980232,0.600000023841858,,0.833333313465118,1,,,,,1,,0.615384638309479,0.384615391492844,,0.384615391492844,,0.600000023841858,0.545454561710358,0.454545468091965,,,0.200000002980232,,0.266666680574417,0.200000002980232,,,,,0.28571429848671,0.714285731315613,,0.818181812763214,,0.200000002980232,0.524999976158142,0.275000005960464
5249ce0c3ae74072a3003575,,,,,0.100000001490116,,0.300000011920929,0.600000023841858,0.823529422283173,0.176470592617989,1,,,,0.25,0.899999976158142,,,,,,,0.300000011920929,0.699999988079071,,0.833333313465118,0.916666686534882,0.0833333358168602,,,0.222222223877907,0.571428596973419,0.428571432828903,,,,,,,,,,,,,,,,,,,1,,0.461538463830948,0.538461565971375,,0.150000005960464,0.524999976158142,0.324999988079071
5249ce0c3ae74072a3003696,,,,0.111111111938953,0.222222223877907,,0.111111111938953,0.444444447755814,0.885714292526245,0.114285714924335,0.975000023841858,,,,0.363636374473572,0.428571432828903,,,,,,,0.28571429848671,0.571428596973419,,0.636363625526428,0.454545468091965,0.545454561710358,,,,1,,1,,,,,,1,,,,,,0.5,,,,,,0.846153855323792,0.15384615957737,0.0454545468091965,0.954545438289642,,0.125,0.324999988079071,0.550000011920929
5249ce0c3ae74072a3003d2a,,,,0.5,,,,0.5,0.846153855323792,0.15384615957737,0.949999988079071,,,,,,,,,,,,,,,,1,,,,,1,,1,,,,,,,,,,,,,,,,,,0.5,0.5,,0.272727280855179,,0.675000011920929,0.0500000007450581,0.275000005960464
5249ce0c3ae74072a3003e4b,,,0.25,0.25,,,,0.5,0.818181812763214,0.181818187236786,0.925000011920929,,,,1,,,,,,,,,,,,1,,,,,1,,0.5,0.5,,0.5,,1,0.5,0.5,,,,0.5,0.5,0.5,,,,,0.714285731315613,0.28571429848671,0.25,,,0.725000023841858,0.174999997019768,0.100000001490116
5249ce0c3ae74072a3003f6c,,,,,,,,,1,,0.975000023841858,,,,0.666666686534882,,,,,,,,,,,,1,,,,,1,,1,,,,,,1,,,,,,1,,,,,,0.75,0.25,,0.600000023841858,,0.774999976158142,0.100000001490116,0.125
5249ce0c3ae74072a3004312,,,,,0.333333343267441,,,0.666666686534882,0.939393937587738,0.060606062412262,0.975000023841858,,,,0.333333343267441,,,,,,,,1,,,0.16666667163372,1,,,,,1,,,,,,,,,,,,,,,,,,,,1,,,0.777777791023254,,0.174999997019768,0.150000005960464,0.675000011920929
5249ce0c3ae74072a3004433,,,0.222222223877907,,0.111111111938953,,,0.444444447755814,0.888888895511627,0.111111111938953,0.949999988079071,,,,0.5,,,,,,,,,,,,1,,,,0.555555582046509,0.181818187236786,0.818181812763214,0.333333343267441,0.666666686534882,,0.666666686534882,,1,,1,,,,1,0.333333343267441,,,,,,0.785714268684387,0.214285716414452,0.363636374473572,0.636363625526428,,0.100000001490116,0.349999994039536,0.550000011920929
5249ce0c3ae74072a3004554,,,,,,,,0.600000023841858,0.911764681339264,0.0882352963089943,1,,,,,,,,,,,,,,,,,,,,,,1,,1,,1,,,,1,,,,1,0.5,,,,,,0.800000011920929,0.200000002980232,0.958333313465118,0.0416666679084301,,0.150000005960464,0.25,0.600000023841858
5249ce0c3ae74072a3004675,,,0.333333343267441,,,,,0.666666686534882,0.939393937587738,0.060606062412262,1,,,,,,,,,,,,,,,,1,,,,,0.5,0.5,,,,,,,,,,,,,,,,,,,1,,,0.580645143985748,,0.174999997019768,0.0500000007450581,0.774999976158142
5249ce0c3ae74072a3003465,,,0.142857149243355,0.142857149243355,,,,0.571428596973419,0.882352948188782,0.117647059261799,0.975000023841858,,,,0.75,,,,,,,,,,,,1,,,,,0.800000011920929,0.200000002980232,0.333333343267441,0.666666686534882,,0.333333343267441,,0.5,0.5,0.5,,,0.25,0.25,0.75,0.25,,,,,0.555555582046509,0.444444447755814,0.439999997615814,0.519999980926514,,0.150000005960464,0.224999994039536,0.625
5249ce0c3ae74072a3004796,,,,0.125,,,0.125,0.625,0.782608687877655,0.217391297221184,0.925000011920929,,,,0.333333343267441,,,,,,,,,,,0.333333343267441,0.666666686534882,0.333333343267441,,,0.333333343267441,0.5,0.5,0.428571432828903,0.571428596973419,,0.571428596973419,,1,0.600000023841858,0.400000005960464,,,0.200000002980232,0.600000023841858,0.714285731315613,,,,,,0.461538463830948,0.538461565971375,0.699999988079071,0.300000011920929,,0.425000011920929,0.324999988079071,0.25
5249ce0c3ae74072a3003586,,,0.5,,,,,0.5,0.969696998596191,0.030303031206131,0.975000023841858,,,,0.666666686534882,,,,,,,,,,,,1,,,,,0.25,0.75,,,,,,,,,,,,,,,,,,,1,,1,,,0.174999997019768,0.300000011920929,0.524999976158142
5249ce0c3ae74072a3003c1a,,,,,,,,0.5,0.972222208976746,0.0277777779847383,1,,,,1,,,,,,,,,,,,1,,,,,0.100000001490116,0.899999976158142,1,,,,,,1,,,,1,,1,,,,,,0.909090936183929,0.0909090936183929,1,,,0.100000001490116,0.275000005960464,0.625
5249ce0c3ae74072a3003d3b,,,0.5,,,,,0.5,0.971428573131561,0.0285714287310839,0.975000023841858,,,,0.333333343267441,0.5,,,,,,,,1,,0.666666686534882,1,,,,,1,,,,,,,,,,,,,,,,,,,,1,,,0.09375,,0.125,0.0750000029802322,0.800000011920929
5249ce0c3ae74072a3003e5c,,,,0.375,,,,0.5,0.885714292526245,0.114285714924335,1,,,,0.200000002980232,1,,,,,,,,1,,0.200000002980232,1,,,,,1,,,1,,1,,,,,,,,,,,,,,,0.833333313465118,0.16666667163372,,0.482758611440659,,0.125,0.150000005960464,0.725000023841858
5249ce0c3ae74072a3003f7d,,,0.111111111938953,,,,0.333333343267441,0.555555582046509,0.864864885807037,0.135135129094124,0.899999976158142,,,,0.210526317358017,0.416666656732559,0.16666667163372,,,,,,0.16666667163372,0.833333313465118,,0.631578922271729,0.89473682641983,0.105263158679008,,,0.5,0.904761910438538,0.095238097012043,,1,,1,,,,,,,,,,,,,,,0.954545438289642,0.0454545468091965,,0.866666674613953,,0.0750000029802322,0.550000011920929,0.375
5249ce0c3ae74072a3004202,,,0.200000002980232,,,,0.100000001490116,0.5,0.84375,0.15625,0.949999988079071,,,,0.214285716414452,0.100000001490116,,,,,,,0.400000005960464,0.400000005960464,,0.714285731315613,0.357142865657806,0.642857134342194,,,0.5,0.875,0.125,0.142857149243355,0.857142865657806,,0.571428596973419,,1,,1,,,0.142857149243355,0.28571429848671,0.571428596973419,0.142857149243355,,,,,0.695652186870575,0.304347813129425,,0.666666686534882,,0.200000002980232,0.574999988079071,0.224999994039536
5249ce0c3ae74072a3004323,,,0.5,,,,,0.5,0.899999976158142,0.100000001490116,0.975000023841858,,,,0.5,,,,,,,,1,,,0.5,1,,,,,0.666666686534882,0.333333343267441,0.75,0.25,,,,,1,,,,,,0.5,0.5,,,,,0.428571432828903,0.571428596973419,,0.461538463830948,,0.5,0.174999997019768,0.324999988079071
5249ce0c3ae74072a3004444,,,0.111111111938953,0.111111111938953,,,0.111111111938953,0.666666686534882,0.828571438789368,0.171428576111794,0.975000023841858,,,,1,,,,,,,,,,,,1,,,,,0.5,0.5,0.666666686534882,0.333333343267441,,0.333333343267441,,1,,1,,,,0.5,0.666666686534882,,,,,,0.571428596973419,0.428571432828903,0.392857134342194,0.607142865657806,,0.125,0.174999997019768,0.699999988079071
5249ce0c3ae74072a3004686,,,0.333333343267441,,,,,0.666666686534882,0.935483872890472,0.0645161271095276,1,,,,,,,,,,,,,,,,,,,,,,,,1,,1,,1,,1,,,,0.5,0.5,0.5,,,,,,1,,0.517241358757019,,0.224999994039536,0.0500000007450581,0.725000023841858
5249ce0c3ae74072a3003476,,,0.0909090936183929,0.0909090936183929,0.0909090936183929,,0.181818187236786,0.545454561710358,0.793103456497192,0.206896558403969,0.975000023841858,,,,,0.5,,,,,,,,1,,0.5,0.5,0.5,,,,1,,0.25,0.75,,0.5,,1,0.5,0.5,,,,,0.5,,,,,,0.5,0.5,,0.142857149243355,,0.275000005960464,0.200000002980232,0.524999976158142
5249ce0c3ae74072a3003597,,,,,,,,1,0.903225779533386,0.0967741906642914,1,,,,,0.176470592617989,,,,,,,0.294117659330368,0.411764711141586,,0.89473682641983,0.736842095851898,0.263157904148102,,,0.75,0.826086938381195,0.173913046717644,0.333333343267441,0.666666686534882,,0.333333343267441,,1,,1,,,,,0.333333343267441,,,,,,0.884615361690521,0.115384615957737,0.200000002980232,0.800000011920929,,0.224999994039536,0.649999976158142,0.125
5249ce0c3ae74072a3004d1a,,,0.0769230797886848,0.230769231915474,0.102564103901386,,0.0256410259753466,0.384615391492844,0.53125,0.46875,0.850000023841858,,,,0.300000011920929,0.125,,,,,,,0.125,,,0.800000011920929,0.699999988079071,0.300000011920929,,,,1,,0.363636374473572,0.636363625526428,,0.363636374473572,,1,,1,,,0.200000002980232,0.200000002980232,0.0909090936183929,0.181818187236786,,,,,0.476190477609634,0.523809552192688,0.0909090936183929,0.909090936183929,,0.200000002980232,0.524999976158142,0.275000005960464
5249ce0c3ae74072a3003b0a,,,0.16666667163372,0.16666667163372,,,,0.5,0.818181812763214,0.181818187236786,0.975000023841858,,,,1,,,,,,,,,,,,1,,,,,0.5,0.5,0.600000023841858,0.400000005960464,,0.600000023841858,,1,0.75,0.25,,,,0.5,0.400000005960464,0.400000005960464,,,,,0.444444447755814,0.555555582046509,,0.916666686534882,,0.174999997019768,0.224999994039536,0.600000023841858
5249ce0c3ae74072a3003c2b,,,0.25,,0.125,,,0.5,0.870967745780945,0.129032254219055,0.975000023841858,,,,,,,,,,,,,,,,,,,,,,1,1,,,,,,1,,,,,1,1,,,,,,0.875,0.125,1,,,0.224999994039536,0.200000002980232,0.574999988079071
5249ce0c3ae74072a3003d4c,,,0.16666667163372,,,,,0.5,0.90625,0.09375,0.975000023841858,,,,,,,,,,,,,,,,,,,,,,,,1,,1,,1,,1,,,,,1,,,,,,,1,,0.161290317773819,,0.200000002980232,0.025000000372529,0.774999976158142
5249ce0c3ae74072a3003e6d,,,0.5,,,,,0.5,0.935483872890472,0.0645161271095276,0.925000011920929,,,,0.400000005960464,,,,,,,,,,,,1,,,,,1,,1,,,,,1,0.5,0.5,,,,,1,,,,,,0.714285731315613,0.28571429848671,,0.416666656732559,,0.224999994039536,0.174999997019768,0.600000023841858
5249ce0c3ae74072a3003f8e,,,0.100000001490116,,0.100000001490116,,0.300000011920929,0.5,0.857142865657806,0.142857149243355,0.899999976158142,,,,0.125,1,,,,,,,,1,,0.125,0.875,0.125,,,,0.888888895511627,0.111111111938953,0.25,0.75,,1,,1,,1,,,,,0.5,,,,,,0.692307710647583,0.307692319154739,0.0454545468091965,0.954545438289642,,0.125,0.324999988079071,0.550000011920929
5249ce0c3ae74072a3004213,,,0.111111111938953,0.333333343267441,,,,0.444444447755814,0.818181812763214,0.181818187236786,1,,,,0.5,,,,,,,,,,,,1,,,,,1,,0.5,0.5,,0.25,,,1,,,,,,0.75,,,,,,0.5,0.5,,0.928571403026581,,0.449999988079071,0.200000002980232,0.349999994039536
5249ce0c3ae74072a3004455,,,,0.5,,,,0.5,0.861111104488373,0.138888895511627,1,,,,0.28571429848671,0.5,,,,,,,0.75,,,0.571428596973419,0.571428596973419,0.428571432828903,,,,1,,0.428571432828903,0.571428596973419,,0.142857149243355,,1,0.857142865657806,0.142857149243355,,,0.142857149243355,,0.714285731315613,0.28571429848671,,,,,0.5,0.5,,1,,0.100000001490116,0.349999994039536,0.550000011920929
5249ce0c3ae74072a3004576,,,0.0769230797886848,0.261538475751877,0.15384615957737,,,0.369230777025223,0.272727280855179,0.727272748947144,0.875,,,,0.263157904148102,0.0666666701436043,,,,,,,0.266666680574417,0.0666666701436043,,0.789473712444305,0.789473712444305,0.210526317358017,,,1,0.949999988079071,0.0500000007450581,0.5,0.5,,,,,,1,,,0.5,0.25,0.15384615957737,0.15384615957737,,,,,0.60606062412262,0.393939405679703,,,,0.174999997019768,0.824999988079071,
5249ce0c3ae74072a3004697,,,0.222222223877907,,0.111111111938953,,,0.333333343267441,0.842105269432068,0.157894730567932,0.949999988079071,,,,1,,,,,,,,,,,,0.5,0.5,,,,1,,0.5,0.5,,,,1,,1,,,,,1,,,,,,0.5,0.5,0.133333340287209,0.333333343267441,,0.524999976158142,0.100000001490116,0.375
5249ce0c3ae74072a3003487,,,,,,,,1,0.961538434028625,0.0384615398943424,1,,,,,,,,,,,,0.5,0.5,,1,1,,,,,1,,0.5,0.5,,0.75,,1,,1,,,,,0.25,0.25,,,,,0.5,0.5,,0.722222208976746,,0.349999994039536,0.200000002980232,0.449999988079071
5249ce0c3ae74072a3004c0a,,,0.25,0.25,,,,0.5,0.939393937587738,0.060606062412262,1,,,,1,,,,,,,,,,1,,1,,1,,,0.666666686534882,0.333333343267441,0.5,0.5,1,,,,1,,,0.5,,0.5,0.5,0.5,,,,,0.75,0.25,0.319999992847443,0.680000007152557,,0.174999997019768,0.200000002980232,0.625
5249ce0c3ae74072a3004d2b,,,0.0967741906642914,0.25806450843811,,,,0.516129016876221,0.5,0.5,0.949999988079071,,,,0.181818187236786,,,,,,,,,,0.363636374473572,,0.909090936183929,,,,,0.916666686534882,0.0833333358168602,0.428571432828903,0.571428596973419,0.571428596973419,,,,0.142857149243355,,,0.16666667163372,,,0.571428596973419,0.142857149243355,,,,,0.631578922271729,0.368421047925949,,0.923076927661896,,0.200000002980232,0.474999994039536,0.324999988079071
5249ce0c3ae74072a3003b1b,,,,0.16666667163372,,,,0.5,0.911764681339264,0.0882352963089943,1,,,,0.333333343267441,,,,,,,,,,0.666666686534882,,1,,0.5,,,0.428571432828903,0.571428596973419,1,,1,,,,1,,,,,,1,,,,,,0.875,0.125,0.346153855323792,0.653846144676208,,0.150000005960464,0.200000002980232,0.649999976158142
5249ce0c3ae74072a3003c3c,,,,0.333333343267441,,,,0.523809552192688,0.65625,0.34375,0.899999976158142,,,,0.533333361148834,,,,,,,,,,0.200000002980232,,0.400000005960464,,0.5,,,0.714285731315613,0.28571429848671,0.5,0.5,0.75,,,,,,,,,0.5,,0.25,,,,,0.839999973773956,0.159999996423721,1,,,0.200000002980232,0.625,0.174999997019768
5249ce0c3ae74072a3003e7e,,,0.230769231915474,0.15384615957737,,,,0.538461565971375,0.666666686534882,0.333333343267441,0.949999988079071,,,,1,,,,,,,,,,1,,1,,,,,1,,0.875,0.125,0.625,,,,0.875,,,0.75,,,0.875,0.125,,,,,0.200000002980232,0.800000011920929,,0.0909090936183929,,0.474999994039536,0.25,0.275000005960464
5249ce0c3ae74072a3003f9f,,,0.5,,,,,0.5,0.970588207244873,0.0294117648154497,0.975000023841858,,,,0.333333343267441,,,,,,,,,,1,,1,,,,,1,,,1,,,,,,,,,,,,1,,,,,0.75,0.25,0.0666666701436043,0.866666674613953,,0.150000005960464,0.100000001490116,0.75
5249ce0c3ae74072a3004103,,,,,,,,0.5,0.965517222881317,0.0344827584922314,0.975000023841858,,,,0.5,,,,,,,,,,1,,1,,1,,,0.666666686534882,0.333333343267441,0.333333343267441,0.666666686534882,1,,,,1,,,,,0.666666686534882,0.666666686534882,,,,,,0.5,0.5,0.56521737575531,0.434782594442368,,0.275000005960464,0.150000005960464,0.574999988079071
5249ce0c3ae74072a3004224,,,0.125,0.25,,,,0.5,0.875,0.125,0.975000023841858,,,,0.200000002980232,,,,,,,,,,,,0.800000011920929,,,,,0.833333313465118,0.16666667163372,0.333333343267441,0.666666686534882,0.666666686534882,,,,,,,,,,,0.333333343267441,,,,,0.666666686534882,0.333333343267441,,0.217391297221184,,0.200000002980232,0.224999994039536,0.574999988079071
5249ce0c3ae74072a3004345,,,0.142857149243355,0.28571429848671,,,,0.428571432828903,0.892857134342194,0.107142858207226,1,,,,,,,,,,,,,,1,,1,,,,,1,,,,,,,,,,,,,,,,,,,,1,,,0.0399999991059303,,0.300000011920929,0.0750000029802322,0.625
5249ce0c3ae74072a3004466,,,,0.333333343267441,,,,0.533333361148834,0.75,0.25,0.949999988079071,,,,1,,,,,,,,,,1,,1,,,,,1,,1,,0.333333343267441,,,,1,,,0.5,,,0.666666686534882,,,,,,0.571428596973419,0.428571432828903,0.0799999982118607,0.839999973773956,,0.200000002980232,0.174999997019768,0.625
5249ce0c3ae74072a3004587,,,,0.1875,,,,0.5,0.692307710647583,0.307692319154739,1,,,,1,,,,,,,,,,0.75,,0.875,,,,,0.666666686534882,0.333333343267441,0.600000023841858,0.400000005960464,0.800000011920929,,,,1,,,,,,0.400000005960464,,,,,,0.705882370471954,0.294117659330368,0.333333343267441,0.555555582046509,,0.349999994039536,0.425000011920929,0.224999994039536
5249ce0c3ae74072a3003498,,,0.5,,,,,0.5,0.904761910438538,0.095238097012043,0.975000023841858,,,,0.5,,,,,,,,,,1,,1,,,,,1,,0.666666686534882,0.333333343267441,0.666666686534882,,,,,,,0.5,,,0.333333343267441,0.333333343267441,,,,,0.400000005960464,0.600000023841858,,0.1875,,0.474999994039536,0.125,0.400000005960464
5249ce0c3ae74072a3004c1b,,,0.0909090936183929,0.272727280855179,,,,0.454545468091965,0.814814805984497,0.185185179114342,0.949999988079071,,,,0.5,,,,,,,,,,0.75,,0.5,,,,,0.400000005960464,0.600000023841858,0.600000023841858,0.400000005960464,1,,,,0.200000002980232,,,0.25,,,0.5,,,,,,0.625,0.375,0.272727280855179,0.545454561710358,,0.324999988079071,0.400000005960464,0.275000005960464
5249ce0c3ae74072a3004d3c,,,0.0909090936183929,0.363636374473572,,,,0.545454561710358,0.806451618671417,0.193548381328583,0.949999988079071,,,,0.75,,,,,,,,,,1,,1,,,,,1,,0.375,0.625,0.875,,,,0.800000011920929,,,1,,,0.25,0.125,,,,,0.333333343267441,0.666666686534882,,0.89473682641983,,0.224999994039536,0.300000011920929,0.474999994039536
5249ce0c3ae74072a3003a0b,,,0.333333343267441,,,,,0.5,0.909090936183929,0.0909090936183929,1,,,,0.666666686534882,,,,,,,,,,0.333333343267441,,0.333333343267441,,1,,,0.600000023841858,0.400000005960464,,1,0.5,,,,0.75,,,,,0.25,0.75,0.25,,,,,0.555555582046509,0.444444447755814,0.625,0.333333343267441,,0.174999997019768,0.224999994039536,0.600000023841858
5249ce0c3ae74072a3003b2c,,,,,,,,1,0.96875,0.03125,0.925000011920929,,,,0.5,,,,,,,,,,1,,1,,0.5,,,0.666666686534882,0.333333343267441,1,,0.5,,,,1,,,,,,,,,,,,0.75,0.25,0.20833332836628,0.791666686534882,,0.200000002980232,0.200000002980232,0.600000023841858
5249ce0c3ae74072a3003c4d,,,,0.222222223877907,,,,0.444444447755814,0.826086938381195,0.173913046717644,0.949999988079071,,,,0.666666686534882,,,,,,,,,,0.666666686534882,,0.666666686534882,,0.666666686534882,,,0.5,0.5,0.800000011920929,0.200000002980232,0.600000023841858,,,,0.75,,,0.25,,0.5,0.600000023841858,,,,,,0.545454561710358,0.454545468091965,0.583333313465118,0.416666656732559,,0.425000011920929,0.275000005960464,0.300000011920929
5249ce0c3ae74072a3003d6e,,,0.200000002980232,0.200000002980232,,,,0.400000005960464,0.944444417953491,0.0555555559694767,1,,,,0.25,,,,,,,,,,1,,1,,,,,0.800000011920929,0.200000002980232,,1,,,,,,,,,,,,,,,,,0.833333313465118,0.16666667163372,,,,0.100000001490116,0.150000005960464,0.75
5249ce0c3ae74072a3004114,,,,,,,,,1,,0.975000023841858,,,,,,,,,,,,,,,,,,1,,,,1,0.666666686534882,0.333333343267441,0.666666686534882,,,,1,,,0.333333343267441,,0.333333343267441,1,,,,,,0.5,0.5,0.370370358228683,0.629629611968994,,0.174999997019768,0.150000005960464,0.675000011920929
5249ce0c3ae74072a3004235,,,0.200000002980232,,,,,0.800000011920929,0.875,0.125,0.975000023841858,,,,,,,,,,,,,,0.5,,1,,,,,1,,,1,0.25,,,,0.333333343267441,,,0.333333343267441,,,0.25,0.25,,,,,0.333333343267441,0.666666686534882,,0.0769230797886848,,0.200000002980232,0.150000005960464,0.649999976158142
5249ce0c3ae74072a3004356,,,0.0666666701436043,0.266666680574417,,,,0.533333361148834,0.703703701496124,0.296296298503876,0.975000023841858,,,,0.600000023841858,,,,,,,,,,0.800000011920929,,1,,,,,1,,0.28571429848671,0.714285731315613,0.857142865657806,,,,0.555555582046509,,,0.444444447755814,,0.111111111938953,0.222222223877907,0.111111111938953,,,,,0.357142865657806,0.642857134342194,0.615384638309479,0.307692319154739,,0.324999988079071,0.349999994039536,0.324999988079071
5249ce0c3ae74072a3004477,,,,0.200000002980232,,,,0.600000023841858,0.90625,0.09375,1,,,,0.666666686534882,,,,,,,,,,0.666666686534882,,0.666666686534882,,,,,1,,,,,,,,,,,,,,,,,,,,1,,0.103448279201984,0.862068951129913,,0.200000002980232,0.0750000029802322,0.725000023841858
5249ce0c3ae74072a3004598,,,,,,,,0.5,0.969696998596191,0.030303031206131,1,,,,,,,,,,,,,,1,,1,,,,,1,,0.5,0.5,,,,,,,,0.5,,,0.5,0.5,,,,,0.5,0.5,,0.379310339689255,,0.174999997019768,0.100000001490116,0.725000023841858
5249ce0c3ae74072a3004b0b,,,0.333333343267441,0.333333343267441,,,,0.333333343267441,0.970588207244873,0.0294117648154497,1,,,,0.800000011920929,,,,,,,,,,1,,1,,1,,,0.625,0.375,1,,1,,,,1,,,,,,,1,,,,,0.888888895511627,0.111111111938953,0.800000011920929,0.200000002980232,,0.150000005960464,0.224999994039536,0.625
5249ce0c3ae74072a3004c2c,,,,,,,,0.449999988079071,0.75,0.25,0.925000011920929,,,,0.357142865657806,,,,,,,,,,0.428571432828903,,0.714285731315613,,0.307692319154739,,,0.518518507480621,0.481481492519379,1,,1,,,,1,,,,,1,1,,,,,,0.964285731315613,0.0357142873108387,0.375,0.5,,0.100000001490116,0.699999988079071,0.200000002980232
5249ce0c3ae74072a3004d4d,,,0.0833333358168602,0.20833332836628,,,,0.416666656732559,0.6875,0.3125,0.925000011920929,,,,,,,,,,,,,,0.333333343267441,,0.333333343267441,,,,,1,,0.411764711141586,0.588235318660736,0.823529422283173,,,,0.0555555559694767,,,0.75,,,0.444444447755814,,,,,,0.142857149243355,0.857142865657806,,0.272727280855179,,0.200000002980232,0.524999976158142,0.275000005960464
